Sunset Singers / Певцы заката / Джессика Пун / Германия, Гонконг / 2022 / 10:40
Unnamed Road / Безымянная дорога / Сонкай Чжоу / Великобритания / 2022 / 07:59
artifacts of you, artifacts of me. / артефакты тебя, артефакты меня. / Брехт де Кок / Бельгия / 2022 / 09:00
A Story for Two Trumpets / История для двух труб / Амандин Мейер / Франция / 2022 / 05:26
Friendly Fire / Дружественный огонь / Том Корыто Блюмен / Израиль / 2022 / 06:14
In-Between / Между / Юлия Бенедиктович / Польша / 2023 / 05:58
Juice / Сок / Мона Кейль / Германия / 2022 / 04:55
Maro's Red Cheeks / Красные щеки Маро / Мариам Жордания / Российская Федерация / 2022 / 07:38
Salute to the Sun / Салют солнцу / Дарко Маснец / Хорватия / 2022 / 08:50
Vizionair / Визионер / Всеволод Булавкин / Российская Федерация / 2022 / 09:16
Above the Clouds / Над облаками / Вивьен Харшеги / Венгрия / 2022 / 12:41
Funeral at Nine / Похороны в девять / Мамаду Барри, Родриго Вера, Зию Ванг, Цзюньхао Сян, Ванг Ю, Линфэн Чжоу / Франция / 2022 / 05:57
From the Corner of my Eye / Краешком глаза / Домонкош Эрхардт / Венгрия / 2023 / 06:06
Furrie / Фурри / Люси Граннек / Франция / 2022 / 08:36
Pentola / Пентола / Лео Черник / Италия / 2022 / 07:12
Code Rose / Код «Розовый» / Тайе Кимон, Пьер Кооз, Жюли Гру, Сандра Лейдье, Мануарий Морель, Ромен Сейсон / Франция / 2022 / 05:08
Her Electric Light / Ее электрический свет / Настя Лисовец / Российская Федерация / 2022 / 12:38
In the dance / В танце / Катя Михеева / Франция / 2022 / 04:28
Park Voyage / Прогулка по парку / Флоранс Юк Ки Ли / Гонконг / 2022 / 03:13
RIM / РИМ / Хагар Файбиш / Германия / 2022 / 06:47
The Moon Rises During the Day / Луна восходит днем / На Ли / Великобритания / 2022 / 03:13
Mold / Плесень / Чен-Сю Ши / Япония / 2023 / 02:41
The House of Loss / Дом потерь / Джинкю Джон / Япония, Республика Корея / 2022 / 09:34
Don't Die on Me / При мне не умирай / Ори Голдберг / Израиль / 2022 / 03:00
It's Nice in Here / Здесь хорошо / Роберт-Джонатан Койерс / Нидерланды / 2022 / 15:00
Human Resources / Человеческие ресурсы / Тринидад Пласс Коссад, Титуан Тилье, Исаак Венцек / Франция / 2022 / 03:30
Zuman / Звезда зоопарка / Хонор Прайс / Великобритания / 2022 / 10:00
Aeons Ark / Эонов Ковчег / Софи Мария Викерс / Великобритания / 2022 / 06:29
Boywhood / Мальчишество / Энрико Мотти, Эмануэле Мотти / Италия / 2022 / 05:50
fur / Мех / Жэнь Ли / США / 2022 / 06:36
Prisoner Outside / Заключенный извне / Игорь Медведев / Германия / 2021 / 06:41
Une belle nuit d’été / Прекрасная летняя ночь / Артур Дюпьи, Энцо Лебушер, Сэм Кастелли, Александр Савич, Яннис Брюн, Барбара Дерай / Франция / 2022 / 07:18
Whale’s Song / Песнь кита / Аделин Фей / Франция / 2022 / 11:50
 / Бабугли / Евгения Жиркова / Российская Федерация / 2023 / 08:00
Burning out / Выгорание / Элина Сибгатуллина / Российская Федерация / 2021 / 03:25
Do Not Feed the Pigeons / Не кормите голубей / Антонин Никлас / Великобритания / 2021 / 08:41
Easy busy / Плёвое дело / Екатерина Ганах / Российская Федерация / 2022 / 03:37
Millions of Scarlet Roses / Миллионы алых роз / Галина Голубева / Российская Федерация / 2023 / 14:10
Sunflower / Подсолнух / Наталья Чернышева / Франция, Российская Федерация / 2023 / 04:20
 / Галочка / Настя Лисовец / Российская Федерация / 2022 / 03:48
 / Кстати, о птичках / Алла Вартанян / Российская Федерация / 2022 / 10:25
 / Там, где цветёт жасмин / Полина Бовкун / Российская Федерация / 2022 / 03:14
Crosswalk / Переход / Дарья Волчок / Российская Федерация / 2023 / 01:55
Go Away, Alfred! / Прочь, Альфред! / Селия Тиссерант, Арно Демюинк / Франция / 2023 / 11:00
The Witch's Lullaby / Колыбельная Бабы Яги / Даша Вяткина / Нидерланды, Российская Федерация / 2022 / 04:02
Witchfairy / Фея-ведьма / Седрик Игод, Давид ван де Вейер / Бельгия / 2022 / 15:00
PILIPALA / Праздник весны / Иньян Лян / США / 2022 / 01:10
A Journey with my Dad / Путешествие с моим папой / Мор Израэль / Израиль / 2022 / 10:00
Ice Merchants / Торговцы льдом / Жуан Гонсалес / Португалия, Франция, Великобритания / 2022 / 14:00
Prinzessin Aubergine / Принцесса-баклажан / Дина Великовская / Германия / 2022 / 07:37
Small Hours / Малые часы / Марта Снежек, Кристиан Спарлинг / Ирландия / 2022 / 05:00
Somni / Сомни / Соня Роледер / Германия / 2023 / 03:00
To Be Sisters / Быть сестрами / Анн-Софи Гуссе, Клеман Сеар / Франция / 2022 / 07:20
Miracasas / Миракасас / Рафаэль Штольц / Швейцария, Франция / 2022 / 13:40
San La Muerte / Сан Ла Муэрте / Эзе Маттео / Аргентина / 2023 / 01:21
The Waiting / Ожидание / Вокер Шлехт / Германия / 2023 / 15:35
